vocabulary size: 4476
n tunes: 3687
n train tunes: 3503.0
n validation tunes: 184.0
1555/13136 (epoch 3.551) train_loss=287.93853760 time/batch=0.08s
1556/13136 (epoch 3.554) train_loss=459.82226562 time/batch=0.13s
1557/13136 (epoch 3.556) train_loss=309.63549805 time/batch=0.09s
1558/13136 (epoch 3.558) train_loss=196.35891724 time/batch=0.06s
1559/13136 (epoch 3.560) train_loss=603.12939453 time/batch=0.14s
1560/13136 (epoch 3.563) train_loss=196.50930786 time/batch=0.06s
1561/13136 (epoch 3.565) train_loss=390.16406250 time/batch=0.11s
1562/13136 (epoch 3.567) train_loss=312.07299805 time/batch=0.09s
1563/13136 (epoch 3.570) train_loss=231.16020203 time/batch=0.06s
1564/13136 (epoch 3.572) train_loss=395.42376709 time/batch=0.12s
1565/13136 (epoch 3.574) train_loss=387.57653809 time/batch=0.10s
1566/13136 (epoch 3.576) train_loss=260.38961792 time/batch=0.07s
1567/13136 (epoch 3.579) train_loss=270.95254517 time/batch=0.09s
1568/13136 (epoch 3.581) train_loss=256.50872803 time/batch=0.07s
1569/13136 (epoch 3.583) train_loss=160.57620239 time/batch=0.05s
1570/13136 (epoch 3.585) train_loss=542.58941650 time/batch=0.13s
1571/13136 (epoch 3.588) train_loss=312.02935791 time/batch=0.09s
1572/13136 (epoch 3.590) train_loss=355.77835083 time/batch=0.11s
1573/13136 (epoch 3.592) train_loss=205.52062988 time/batch=0.06s
1574/13136 (epoch 3.595) train_loss=338.27587891 time/batch=0.10s
1575/13136 (epoch 3.597) train_loss=458.66027832 time/batch=0.12s
1576/13136 (epoch 3.599) train_loss=500.00677490 time/batch=0.13s
1577/13136 (epoch 3.601) train_loss=405.32250977 time/batch=0.11s
1578/13136 (epoch 3.604) train_loss=231.75534058 time/batch=0.08s
1579/13136 (epoch 3.606) train_loss=351.91027832 time/batch=0.11s
1580/13136 (epoch 3.608) train_loss=567.05944824 time/batch=0.16s
1581/13136 (epoch 3.611) train_loss=410.83404541 time/batch=0.12s
1582/13136 (epoch 3.613) train_loss=347.52929688 time/batch=0.11s
1583/13136 (epoch 3.615) train_loss=280.18713379 time/batch=0.09s
1584/13136 (epoch 3.617) train_loss=266.98577881 time/batch=0.08s
1585/13136 (epoch 3.620) train_loss=144.58567810 time/batch=0.06s
1586/13136 (epoch 3.622) train_loss=361.75241089 time/batch=0.10s
1587/13136 (epoch 3.624) train_loss=250.99099731 time/batch=0.08s
1588/13136 (epoch 3.627) train_loss=331.42651367 time/batch=0.10s
1589/13136 (epoch 3.629) train_loss=371.47637939 time/batch=0.10s
1590/13136 (epoch 3.631) train_loss=325.30252075 time/batch=0.09s
1591/13136 (epoch 3.633) train_loss=203.51211548 time/batch=0.05s
1592/13136 (epoch 3.636) train_loss=505.88058472 time/batch=0.13s
1593/13136 (epoch 3.638) train_loss=176.57757568 time/batch=0.06s
1594/13136 (epoch 3.640) train_loss=355.21716309 time/batch=0.10s
1595/13136 (epoch 3.643) train_loss=461.11419678 time/batch=0.13s
1596/13136 (epoch 3.645) train_loss=223.62072754 time/batch=0.06s
1597/13136 (epoch 3.647) train_loss=211.51562500 time/batch=0.07s
1598/13136 (epoch 3.649) train_loss=489.08862305 time/batch=0.15s
1599/13136 (epoch 3.652) train_loss=419.86529541 time/batch=0.11s
Validating
    loss:	536.100162

1600/13136 (epoch 3.654) train_loss=383.08331299 time/batch=2.09s
1601/13136 (epoch 3.656) train_loss=270.12963867 time/batch=0.07s
1602/13136 (epoch 3.659) train_loss=241.55686951 time/batch=0.07s
1603/13136 (epoch 3.661) train_loss=346.00448608 time/batch=0.10s
1604/13136 (epoch 3.663) train_loss=421.51599121 time/batch=0.13s
1605/13136 (epoch 3.665) train_loss=233.74752808 time/batch=0.06s
1606/13136 (epoch 3.668) train_loss=223.52108765 time/batch=0.07s
1607/13136 (epoch 3.670) train_loss=350.88006592 time/batch=0.09s
1608/13136 (epoch 3.672) train_loss=395.49572754 time/batch=0.09s
1609/13136 (epoch 3.675) train_loss=365.17279053 time/batch=0.10s
1610/13136 (epoch 3.677) train_loss=343.76354980 time/batch=0.10s
1611/13136 (epoch 3.679) train_loss=454.16925049 time/batch=0.13s
1612/13136 (epoch 3.681) train_loss=246.47525024 time/batch=0.08s
1613/13136 (epoch 3.684) train_loss=235.63436890 time/batch=0.07s
1614/13136 (epoch 3.686) train_loss=278.26336670 time/batch=0.08s
1615/13136 (epoch 3.688) train_loss=211.55970764 time/batch=0.06s
1616/13136 (epoch 3.691) train_loss=349.47668457 time/batch=0.11s
1617/13136 (epoch 3.693) train_loss=185.41336060 time/batch=0.06s
1618/13136 (epoch 3.695) train_loss=333.45245361 time/batch=0.10s
1619/13136 (epoch 3.697) train_loss=251.97402954 time/batch=0.07s
1620/13136 (epoch 3.700) train_loss=332.81134033 time/batch=0.10s
1621/13136 (epoch 3.702) train_loss=373.46612549 time/batch=0.10s
1622/13136 (epoch 3.704) train_loss=151.04129028 time/batch=0.06s
1623/13136 (epoch 3.707) train_loss=409.16046143 time/batch=0.12s
1624/13136 (epoch 3.709) train_loss=418.56747437 time/batch=0.13s
1625/13136 (epoch 3.711) train_loss=295.38140869 time/batch=0.07s
1626/13136 (epoch 3.713) train_loss=426.07427979 time/batch=0.13s
1627/13136 (epoch 3.716) train_loss=440.51425171 time/batch=0.11s
1628/13136 (epoch 3.718) train_loss=372.53622437 time/batch=0.10s
1629/13136 (epoch 3.720) train_loss=214.66413879 time/batch=0.07s
1630/13136 (epoch 3.723) train_loss=348.21282959 time/batch=0.10s
1631/13136 (epoch 3.725) train_loss=277.98120117 time/batch=0.09s
1632/13136 (epoch 3.727) train_loss=351.51092529 time/batch=0.09s
1633/13136 (epoch 3.729) train_loss=458.63531494 time/batch=0.14s
1634/13136 (epoch 3.732) train_loss=360.89764404 time/batch=0.11s
1635/13136 (epoch 3.734) train_loss=291.35665894 time/batch=0.09s
1636/13136 (epoch 3.736) train_loss=187.03851318 time/batch=0.06s
1637/13136 (epoch 3.739) train_loss=316.06652832 time/batch=0.09s
1638/13136 (epoch 3.741) train_loss=246.76400757 time/batch=0.07s
1639/13136 (epoch 3.743) train_loss=375.99990845 time/batch=0.12s
1640/13136 (epoch 3.745) train_loss=308.92199707 time/batch=0.09s
1641/13136 (epoch 3.748) train_loss=184.56774902 time/batch=0.04s
1642/13136 (epoch 3.750) train_loss=446.52502441 time/batch=0.12s
1643/13136 (epoch 3.752) train_loss=321.83166504 time/batch=0.08s
1644/13136 (epoch 3.754) train_loss=224.37251282 time/batch=0.08s
1645/13136 (epoch 3.757) train_loss=211.46411133 time/batch=0.06s
1646/13136 (epoch 3.759) train_loss=248.32499695 time/batch=0.07s
1647/13136 (epoch 3.761) train_loss=261.42837524 time/batch=0.07s
1648/13136 (epoch 3.764) train_loss=152.71885681 time/batch=0.06s
1649/13136 (epoch 3.766) train_loss=304.13565063 time/batch=0.09s
1650/13136 (epoch 3.768) train_loss=421.65911865 time/batch=0.12s
1651/13136 (epoch 3.770) train_loss=360.14544678 time/batch=0.12s
1652/13136 (epoch 3.773) train_loss=267.26818848 time/batch=0.08s
1653/13136 (epoch 3.775) train_loss=350.87365723 time/batch=0.10s
1654/13136 (epoch 3.777) train_loss=238.72781372 time/batch=0.08s
1655/13136 (epoch 3.780) train_loss=237.24291992 time/batch=0.08s
1656/13136 (epoch 3.782) train_loss=284.61779785 time/batch=0.08s
1657/13136 (epoch 3.784) train_loss=365.12805176 time/batch=0.11s
1658/13136 (epoch 3.786) train_loss=335.71856689 time/batch=0.10s
1659/13136 (epoch 3.789) train_loss=362.27868652 time/batch=0.09s
1660/13136 (epoch 3.791) train_loss=400.22943115 time/batch=0.12s
1661/13136 (epoch 3.793) train_loss=182.09341431 time/batch=0.05s
1662/13136 (epoch 3.796) train_loss=340.39257812 time/batch=0.10s
1663/13136 (epoch 3.798) train_loss=196.14527893 time/batch=0.06s
1664/13136 (epoch 3.800) train_loss=217.62274170 time/batch=0.06s
1665/13136 (epoch 3.802) train_loss=311.86849976 time/batch=0.10s
1666/13136 (epoch 3.805) train_loss=234.49252319 time/batch=0.08s
1667/13136 (epoch 3.807) train_loss=247.61225891 time/batch=0.08s
1668/13136 (epoch 3.809) train_loss=266.92349243 time/batch=0.08s
1669/13136 (epoch 3.812) train_loss=324.06350708 time/batch=0.10s
1670/13136 (epoch 3.814) train_loss=162.97030640 time/batch=0.06s
1671/13136 (epoch 3.816) train_loss=175.28645325 time/batch=0.05s
1672/13136 (epoch 3.818) train_loss=311.26803589 time/batch=0.10s
1673/13136 (epoch 3.821) train_loss=265.46182251 time/batch=0.08s
1674/13136 (epoch 3.823) train_loss=268.57501221 time/batch=0.09s
1675/13136 (epoch 3.825) train_loss=351.87161255 time/batch=0.11s
1676/13136 (epoch 3.828) train_loss=294.35751343 time/batch=0.09s
1677/13136 (epoch 3.830) train_loss=228.82493591 time/batch=0.07s
1678/13136 (epoch 3.832) train_loss=284.48651123 time/batch=0.09s
1679/13136 (epoch 3.834) train_loss=171.67022705 time/batch=0.05s
1680/13136 (epoch 3.837) train_loss=422.63467407 time/batch=0.11s
1681/13136 (epoch 3.839) train_loss=279.80627441 time/batch=0.09s
1682/13136 (epoch 3.841) train_loss=210.14379883 time/batch=0.06s
1683/13136 (epoch 3.844) train_loss=284.76855469 time/batch=0.09s
1684/13136 (epoch 3.846) train_loss=156.39926147 time/batch=0.05s
1685/13136 (epoch 3.848) train_loss=168.60797119 time/batch=0.05s
1686/13136 (epoch 3.850) train_loss=250.87393188 time/batch=0.08s
1687/13136 (epoch 3.853) train_loss=252.92318726 time/batch=0.09s
1688/13136 (epoch 3.855) train_loss=396.01773071 time/batch=0.12s
1689/13136 (epoch 3.857) train_loss=166.98435974 time/batch=0.06s
1690/13136 (epoch 3.860) train_loss=188.75762939 time/batch=0.07s
1691/13136 (epoch 3.862) train_loss=306.57666016 time/batch=0.08s
1692/13136 (epoch 3.864) train_loss=276.92761230 time/batch=0.09s
1693/13136 (epoch 3.866) train_loss=159.28698730 time/batch=0.05s
1694/13136 (epoch 3.869) train_loss=348.23590088 time/batch=0.09s
1695/13136 (epoch 3.871) train_loss=329.82644653 time/batch=0.10s
1696/13136 (epoch 3.873) train_loss=267.84082031 time/batch=0.06s
1697/13136 (epoch 3.876) train_loss=210.31890869 time/batch=0.08s
1698/13136 (epoch 3.878) train_loss=214.14541626 time/batch=0.06s
1699/13136 (epoch 3.880) train_loss=325.66253662 time/batch=0.12s
Validating
    loss:	507.157986

1700/13136 (epoch 3.882) train_loss=214.71130371 time/batch=2.00s
1701/13136 (epoch 3.885) train_loss=183.42810059 time/batch=0.05s
1702/13136 (epoch 3.887) train_loss=262.82525635 time/batch=0.08s
1703/13136 (epoch 3.889) train_loss=206.27984619 time/batch=0.07s
1704/13136 (epoch 3.892) train_loss=199.68522644 time/batch=0.07s
1705/13136 (epoch 3.894) train_loss=373.99368286 time/batch=0.09s
1706/13136 (epoch 3.896) train_loss=227.94213867 time/batch=0.08s
1707/13136 (epoch 3.898) train_loss=146.93135071 time/batch=0.05s
1708/13136 (epoch 3.901) train_loss=277.05432129 time/batch=0.07s
1709/13136 (epoch 3.903) train_loss=224.96353149 time/batch=0.07s
1710/13136 (epoch 3.905) train_loss=177.50805664 time/batch=0.06s
1711/13136 (epoch 3.908) train_loss=351.70355225 time/batch=0.09s
1712/13136 (epoch 3.910) train_loss=274.29205322 time/batch=0.09s
1713/13136 (epoch 3.912) train_loss=146.40843201 time/batch=0.05s
1714/13136 (epoch 3.914) train_loss=299.06195068 time/batch=0.10s
1715/13136 (epoch 3.917) train_loss=269.45581055 time/batch=0.09s
1716/13136 (epoch 3.919) train_loss=230.45056152 time/batch=0.08s
1717/13136 (epoch 3.921) train_loss=276.85620117 time/batch=0.07s
1718/13136 (epoch 3.923) train_loss=139.28173828 time/batch=0.06s
1719/13136 (epoch 3.926) train_loss=209.16195679 time/batch=0.07s
1720/13136 (epoch 3.928) train_loss=186.76150513 time/batch=0.06s
1721/13136 (epoch 3.930) train_loss=269.88256836 time/batch=0.09s
1722/13136 (epoch 3.933) train_loss=279.95535278 time/batch=0.10s
1723/13136 (epoch 3.935) train_loss=290.24066162 time/batch=0.08s
1724/13136 (epoch 3.937) train_loss=240.25610352 time/batch=0.08s
1725/13136 (epoch 3.939) train_loss=290.31259155 time/batch=0.08s
1726/13136 (epoch 3.942) train_loss=311.09591675 time/batch=0.09s
1727/13136 (epoch 3.944) train_loss=246.15072632 time/batch=0.08s
1728/13136 (epoch 3.946) train_loss=228.78224182 time/batch=0.07s
1729/13136 (epoch 3.949) train_loss=241.72982788 time/batch=0.08s
1730/13136 (epoch 3.951) train_loss=274.46975708 time/batch=0.09s
1731/13136 (epoch 3.953) train_loss=239.28097534 time/batch=0.08s
1732/13136 (epoch 3.955) train_loss=267.45037842 time/batch=0.07s
1733/13136 (epoch 3.958) train_loss=163.18667603 time/batch=0.05s
1734/13136 (epoch 3.960) train_loss=258.42050171 time/batch=0.07s
1735/13136 (epoch 3.962) train_loss=292.20874023 time/batch=0.09s
1736/13136 (epoch 3.965) train_loss=269.36718750 time/batch=0.09s
1737/13136 (epoch 3.967) train_loss=263.59576416 time/batch=0.09s
1738/13136 (epoch 3.969) train_loss=272.41940308 time/batch=0.08s
1739/13136 (epoch 3.971) train_loss=259.89013672 time/batch=0.08s
1740/13136 (epoch 3.974) train_loss=190.56829834 time/batch=0.08s
1741/13136 (epoch 3.976) train_loss=244.94013977 time/batch=0.07s
1742/13136 (epoch 3.978) train_loss=200.95478821 time/batch=0.08s
1743/13136 (epoch 3.981) train_loss=137.78039551 time/batch=0.04s
1744/13136 (epoch 3.983) train_loss=183.57521057 time/batch=0.06s
1745/13136 (epoch 3.985) train_loss=263.92980957 time/batch=0.09s
1746/13136 (epoch 3.987) train_loss=274.77691650 time/batch=0.08s
1747/13136 (epoch 3.990) train_loss=221.91140747 time/batch=0.08s
1748/13136 (epoch 3.992) train_loss=262.27593994 time/batch=0.09s
1749/13136 (epoch 3.994) train_loss=739.48944092 time/batch=0.21s
1750/13136 (epoch 3.997) train_loss=4909.74316406 time/batch=0.76s
1751/13136 (epoch 3.999) train_loss=1488.00439453 time/batch=0.33s
1752/13136 (epoch 4.001) train_loss=384.33050537 time/batch=0.12s
1753/13136 (epoch 4.003) train_loss=510.89913940 time/batch=0.15s
1754/13136 (epoch 4.006) train_loss=2569.05566406 time/batch=0.50s
1755/13136 (epoch 4.008) train_loss=1227.54345703 time/batch=0.26s
1756/13136 (epoch 4.010) train_loss=281.50286865 time/batch=0.10s
1757/13136 (epoch 4.013) train_loss=812.50805664 time/batch=0.21s
1758/13136 (epoch 4.015) train_loss=1232.12829590 time/batch=0.29s
1759/13136 (epoch 4.017) train_loss=1497.35180664 time/batch=0.37s
1760/13136 (epoch 4.019) train_loss=447.32482910 time/batch=0.14s
1761/13136 (epoch 4.022) train_loss=243.71255493 time/batch=0.08s
1762/13136 (epoch 4.024) train_loss=3426.74951172 time/batch=0.61s
1763/13136 (epoch 4.026) train_loss=214.76303101 time/batch=0.07s
1764/13136 (epoch 4.029) train_loss=381.21649170 time/batch=0.09s
1765/13136 (epoch 4.031) train_loss=425.69415283 time/batch=0.12s
1766/13136 (epoch 4.033) train_loss=188.36892700 time/batch=0.06s
1767/13136 (epoch 4.035) train_loss=255.94683838 time/batch=0.09s
1768/13136 (epoch 4.038) train_loss=691.98382568 time/batch=0.20s
1769/13136 (epoch 4.040) train_loss=955.61773682 time/batch=0.23s
1770/13136 (epoch 4.042) train_loss=297.26730347 time/batch=0.11s
1771/13136 (epoch 4.045) train_loss=3402.37890625 time/batch=0.64s
1772/13136 (epoch 4.047) train_loss=252.95559692 time/batch=0.09s
1773/13136 (epoch 4.049) train_loss=430.50903320 time/batch=0.13s
1774/13136 (epoch 4.051) train_loss=93.70608521 time/batch=0.04s
1775/13136 (epoch 4.054) train_loss=2740.61523438 time/batch=0.76s
1776/13136 (epoch 4.056) train_loss=2022.71875000 time/batch=0.45s
1777/13136 (epoch 4.058) train_loss=1784.01635742 time/batch=0.40s
1778/13136 (epoch 4.061) train_loss=1218.07788086 time/batch=0.30s
1779/13136 (epoch 4.063) train_loss=1100.75610352 time/batch=0.30s
1780/13136 (epoch 4.065) train_loss=3601.16650391 time/batch=0.86s
1781/13136 (epoch 4.067) train_loss=7057.08984375 time/batch=2.23s
1782/13136 (epoch 4.070) train_loss=517.92736816 time/batch=0.21s
1783/13136 (epoch 4.072) train_loss=927.00964355 time/batch=0.22s
1784/13136 (epoch 4.074) train_loss=402.76818848 time/batch=0.13s
1785/13136 (epoch 4.077) train_loss=617.63378906 time/batch=0.15s
1786/13136 (epoch 4.079) train_loss=1530.39404297 time/batch=0.37s
1787/13136 (epoch 4.081) train_loss=462.11233521 time/batch=0.16s
1788/13136 (epoch 4.083) train_loss=492.49835205 time/batch=0.14s
1789/13136 (epoch 4.086) train_loss=1104.86999512 time/batch=0.24s
1790/13136 (epoch 4.088) train_loss=1174.30053711 time/batch=0.28s
1791/13136 (epoch 4.090) train_loss=292.70727539 time/batch=0.09s
1792/13136 (epoch 4.092) train_loss=159.21937561 time/batch=0.06s
1793/13136 (epoch 4.095) train_loss=373.64837646 time/batch=0.11s
1794/13136 (epoch 4.097) train_loss=174.06260681 time/batch=0.04s
1795/13136 (epoch 4.099) train_loss=532.97436523 time/batch=0.17s
1796/13136 (epoch 4.102) train_loss=493.18505859 time/batch=0.16s
1797/13136 (epoch 4.104) train_loss=175.23718262 time/batch=0.07s
1798/13136 (epoch 4.106) train_loss=472.93359375 time/batch=0.15s
1799/13136 (epoch 4.108) train_loss=1062.46386719 time/batch=0.25s
Validating
    loss:	476.661758

1800/13136 (epoch 4.111) train_loss=1835.30541992 time/batch=2.37s
1801/13136 (epoch 4.113) train_loss=171.24234009 time/batch=0.06s
1802/13136 (epoch 4.115) train_loss=680.43103027 time/batch=0.16s
1803/13136 (epoch 4.118) train_loss=445.95574951 time/batch=0.15s
1804/13136 (epoch 4.120) train_loss=639.85363770 time/batch=0.19s
1805/13136 (epoch 4.122) train_loss=2466.76977539 time/batch=1.20s
1806/13136 (epoch 4.124) train_loss=1234.81347656 time/batch=0.37s
1807/13136 (epoch 4.127) train_loss=241.79293823 time/batch=0.09s
1808/13136 (epoch 4.129) train_loss=357.83905029 time/batch=0.07s
1809/13136 (epoch 4.131) train_loss=145.72647095 time/batch=0.06s
1810/13136 (epoch 4.134) train_loss=618.19287109 time/batch=0.17s
1811/13136 (epoch 4.136) train_loss=267.10229492 time/batch=0.08s
1812/13136 (epoch 4.138) train_loss=562.00146484 time/batch=0.18s
1813/13136 (epoch 4.140) train_loss=449.67538452 time/batch=0.13s
1814/13136 (epoch 4.143) train_loss=671.10784912 time/batch=0.21s
1815/13136 (epoch 4.145) train_loss=1720.58215332 time/batch=0.38s
1816/13136 (epoch 4.147) train_loss=961.06787109 time/batch=0.23s
1817/13136 (epoch 4.150) train_loss=464.42678833 time/batch=0.16s
1818/13136 (epoch 4.152) train_loss=739.54083252 time/batch=0.23s
1819/13136 (epoch 4.154) train_loss=486.46328735 time/batch=0.16s
1820/13136 (epoch 4.156) train_loss=1342.29284668 time/batch=0.27s
1821/13136 (epoch 4.159) train_loss=668.80944824 time/batch=0.20s
1822/13136 (epoch 4.161) train_loss=396.53228760 time/batch=0.11s
1823/13136 (epoch 4.163) train_loss=1659.11157227 time/batch=0.31s
1824/13136 (epoch 4.166) train_loss=385.70123291 time/batch=0.13s
1825/13136 (epoch 4.168) train_loss=612.88745117 time/batch=0.19s
1826/13136 (epoch 4.170) train_loss=150.23480225 time/batch=0.05s
1827/13136 (epoch 4.172) train_loss=442.54031372 time/batch=0.15s
1828/13136 (epoch 4.175) train_loss=654.28302002 time/batch=0.19s
1829/13136 (epoch 4.177) train_loss=224.58918762 time/batch=0.08s
1830/13136 (epoch 4.179) train_loss=383.56442261 time/batch=0.13s
1831/13136 (epoch 4.182) train_loss=248.60661316 time/batch=0.06s
1832/13136 (epoch 4.184) train_loss=4116.15283203 time/batch=1.43s
1833/13136 (epoch 4.186) train_loss=4476.41894531 time/batch=1.93s
1834/13136 (epoch 4.188) train_loss=457.96130371 time/batch=0.20s
1835/13136 (epoch 4.191) train_loss=320.82476807 time/batch=0.10s
1836/13136 (epoch 4.193) train_loss=332.46661377 time/batch=0.10s
1837/13136 (epoch 4.195) train_loss=557.29522705 time/batch=0.17s
1838/13136 (epoch 4.198) train_loss=523.21282959 time/batch=0.15s
1839/13136 (epoch 4.200) train_loss=151.18406677 time/batch=0.06s
1840/13136 (epoch 4.202) train_loss=132.20281982 time/batch=0.03s
1841/13136 (epoch 4.204) train_loss=205.58673096 time/batch=0.06s
1842/13136 (epoch 4.207) train_loss=147.33850098 time/batch=0.04s
1843/13136 (epoch 4.209) train_loss=156.47312927 time/batch=0.05s
1844/13136 (epoch 4.211) train_loss=585.41375732 time/batch=0.18s
1845/13136 (epoch 4.214) train_loss=154.64727783 time/batch=0.06s
1846/13136 (epoch 4.216) train_loss=319.24200439 time/batch=0.10s
1847/13136 (epoch 4.218) train_loss=711.75061035 time/batch=0.19s
