vocabulary size: 4191
n tunes: 3689
n train tunes: 3505.0
n validation tunes: 184.0
14161/43812 (epoch 32.322) train_loss=57.02175522 time/batch=0.04s
14162/43812 (epoch 32.324) train_loss=154.91519165 time/batch=0.07s
14163/43812 (epoch 32.326) train_loss=207.26087952 time/batch=0.12s
14164/43812 (epoch 32.329) train_loss=97.12183380 time/batch=0.05s
14165/43812 (epoch 32.331) train_loss=239.08204651 time/batch=0.14s
14166/43812 (epoch 32.333) train_loss=281.53720093 time/batch=0.15s
14167/43812 (epoch 32.336) train_loss=236.27084351 time/batch=0.13s
14168/43812 (epoch 32.338) train_loss=115.62693787 time/batch=0.07s
14169/43812 (epoch 32.340) train_loss=272.05114746 time/batch=0.12s
14170/43812 (epoch 32.342) train_loss=251.95880127 time/batch=0.11s
14171/43812 (epoch 32.345) train_loss=241.83248901 time/batch=0.12s
14172/43812 (epoch 32.347) train_loss=323.06338501 time/batch=0.18s
14173/43812 (epoch 32.349) train_loss=192.38549805 time/batch=0.12s
14174/43812 (epoch 32.351) train_loss=157.98202515 time/batch=0.09s
14175/43812 (epoch 32.354) train_loss=322.71331787 time/batch=0.17s
14176/43812 (epoch 32.356) train_loss=110.52308655 time/batch=0.05s
14177/43812 (epoch 32.358) train_loss=176.41003418 time/batch=0.09s
14178/43812 (epoch 32.361) train_loss=310.42703247 time/batch=0.17s
14179/43812 (epoch 32.363) train_loss=7.94093609 time/batch=0.02s
14180/43812 (epoch 32.365) train_loss=160.59048462 time/batch=0.07s
14181/43812 (epoch 32.367) train_loss=237.87545776 time/batch=0.12s
14182/43812 (epoch 32.370) train_loss=143.38223267 time/batch=0.07s
14183/43812 (epoch 32.372) train_loss=131.90869141 time/batch=0.06s
14184/43812 (epoch 32.374) train_loss=136.39117432 time/batch=0.08s
14185/43812 (epoch 32.377) train_loss=141.56333923 time/batch=0.08s
14186/43812 (epoch 32.379) train_loss=128.86834717 time/batch=0.05s
14187/43812 (epoch 32.381) train_loss=203.40504456 time/batch=0.10s
14188/43812 (epoch 32.383) train_loss=147.25402832 time/batch=0.09s
14189/43812 (epoch 32.386) train_loss=112.77053833 time/batch=0.06s
14190/43812 (epoch 32.388) train_loss=200.32800293 time/batch=0.11s
14191/43812 (epoch 32.390) train_loss=195.00543213 time/batch=0.13s
14192/43812 (epoch 32.393) train_loss=95.38343811 time/batch=0.06s
14193/43812 (epoch 32.395) train_loss=119.35927582 time/batch=0.06s
14194/43812 (epoch 32.397) train_loss=310.92645264 time/batch=0.13s
14195/43812 (epoch 32.399) train_loss=126.96315002 time/batch=0.08s
14196/43812 (epoch 32.402) train_loss=107.89544678 time/batch=0.07s
14197/43812 (epoch 32.404) train_loss=213.08511353 time/batch=0.10s
14198/43812 (epoch 32.406) train_loss=229.04762268 time/batch=0.14s
14199/43812 (epoch 32.409) train_loss=167.20451355 time/batch=0.10s
Validating
    loss:	319.419704

14200/43812 (epoch 32.411) train_loss=183.01080322 time/batch=2.34s
14201/43812 (epoch 32.413) train_loss=244.70471191 time/batch=0.13s
14202/43812 (epoch 32.415) train_loss=90.70663452 time/batch=0.06s
14203/43812 (epoch 32.418) train_loss=223.64855957 time/batch=0.11s
14204/43812 (epoch 32.420) train_loss=159.28207397 time/batch=0.09s
14205/43812 (epoch 32.422) train_loss=163.60523987 time/batch=0.09s
14206/43812 (epoch 32.425) train_loss=109.61392212 time/batch=0.06s
14207/43812 (epoch 32.427) train_loss=197.49153137 time/batch=0.10s
14208/43812 (epoch 32.429) train_loss=187.20034790 time/batch=0.09s
14209/43812 (epoch 32.431) train_loss=109.01169586 time/batch=0.06s
14210/43812 (epoch 32.434) train_loss=199.54428101 time/batch=0.09s
14211/43812 (epoch 32.436) train_loss=299.69970703 time/batch=0.17s
14212/43812 (epoch 32.438) train_loss=127.97359467 time/batch=0.08s
14213/43812 (epoch 32.441) train_loss=205.99761963 time/batch=0.13s
14214/43812 (epoch 32.443) train_loss=185.06875610 time/batch=0.11s
14215/43812 (epoch 32.445) train_loss=95.00639343 time/batch=0.05s
14216/43812 (epoch 32.447) train_loss=162.59283447 time/batch=0.07s
14217/43812 (epoch 32.450) train_loss=191.03149414 time/batch=0.08s
14218/43812 (epoch 32.452) train_loss=214.81838989 time/batch=0.11s
14219/43812 (epoch 32.454) train_loss=237.04861450 time/batch=0.13s
14220/43812 (epoch 32.456) train_loss=295.25524902 time/batch=0.14s
14221/43812 (epoch 32.459) train_loss=160.68557739 time/batch=0.07s
14222/43812 (epoch 32.461) train_loss=104.59552002 time/batch=0.07s
14223/43812 (epoch 32.463) train_loss=274.42413330 time/batch=0.13s
14224/43812 (epoch 32.466) train_loss=92.90977478 time/batch=0.07s
14225/43812 (epoch 32.468) train_loss=152.87826538 time/batch=0.09s
14226/43812 (epoch 32.470) train_loss=130.57762146 time/batch=0.07s
14227/43812 (epoch 32.472) train_loss=93.34161377 time/batch=0.05s
14228/43812 (epoch 32.475) train_loss=173.04969788 time/batch=0.11s
14229/43812 (epoch 32.477) train_loss=153.13241577 time/batch=0.07s
14230/43812 (epoch 32.479) train_loss=137.88854980 time/batch=0.09s
14231/43812 (epoch 32.482) train_loss=190.86061096 time/batch=0.12s
14232/43812 (epoch 32.484) train_loss=125.72820282 time/batch=0.06s
14233/43812 (epoch 32.486) train_loss=141.54469299 time/batch=0.07s
14234/43812 (epoch 32.488) train_loss=246.09426880 time/batch=0.15s
14235/43812 (epoch 32.491) train_loss=107.91210938 time/batch=0.05s
14236/43812 (epoch 32.493) train_loss=88.05857086 time/batch=0.07s
14237/43812 (epoch 32.495) train_loss=152.85586548 time/batch=0.08s
14238/43812 (epoch 32.498) train_loss=160.43464661 time/batch=0.08s
14239/43812 (epoch 32.500) train_loss=106.28497314 time/batch=0.07s
14240/43812 (epoch 32.502) train_loss=324.33612061 time/batch=0.16s
14241/43812 (epoch 32.504) train_loss=169.65237427 time/batch=0.09s
14242/43812 (epoch 32.507) train_loss=152.90881348 time/batch=0.09s
14243/43812 (epoch 32.509) train_loss=196.39501953 time/batch=0.11s
14244/43812 (epoch 32.511) train_loss=143.20451355 time/batch=0.08s
14245/43812 (epoch 32.514) train_loss=115.95527649 time/batch=0.06s
14246/43812 (epoch 32.516) train_loss=257.48745728 time/batch=0.14s
14247/43812 (epoch 32.518) train_loss=329.19726562 time/batch=0.15s
14248/43812 (epoch 32.520) train_loss=118.84516144 time/batch=0.06s
14249/43812 (epoch 32.523) train_loss=188.09289551 time/batch=0.10s
14250/43812 (epoch 32.525) train_loss=93.92630768 time/batch=0.04s
14251/43812 (epoch 32.527) train_loss=408.27777100 time/batch=0.17s
14252/43812 (epoch 32.530) train_loss=251.67080688 time/batch=0.15s
14253/43812 (epoch 32.532) train_loss=193.34277344 time/batch=0.12s
14254/43812 (epoch 32.534) train_loss=179.95794678 time/batch=0.11s
14255/43812 (epoch 32.536) train_loss=196.96113586 time/batch=0.09s
14256/43812 (epoch 32.539) train_loss=295.89886475 time/batch=0.16s
14257/43812 (epoch 32.541) train_loss=247.91441345 time/batch=0.14s
14258/43812 (epoch 32.543) train_loss=276.76492310 time/batch=0.15s
14259/43812 (epoch 32.546) train_loss=217.17037964 time/batch=0.10s
14260/43812 (epoch 32.548) train_loss=169.25114441 time/batch=0.10s
14261/43812 (epoch 32.550) train_loss=199.01715088 time/batch=0.09s
14262/43812 (epoch 32.552) train_loss=117.42942810 time/batch=0.08s
14263/43812 (epoch 32.555) train_loss=296.14950562 time/batch=0.15s
14264/43812 (epoch 32.557) train_loss=253.10104370 time/batch=0.15s
14265/43812 (epoch 32.559) train_loss=164.56967163 time/batch=0.09s
14266/43812 (epoch 32.561) train_loss=247.10891724 time/batch=0.12s
14267/43812 (epoch 32.564) train_loss=167.10052490 time/batch=0.09s
14268/43812 (epoch 32.566) train_loss=103.49743652 time/batch=0.07s
14269/43812 (epoch 32.568) train_loss=132.98126221 time/batch=0.07s
14270/43812 (epoch 32.571) train_loss=274.49877930 time/batch=0.14s
14271/43812 (epoch 32.573) train_loss=220.08044434 time/batch=0.12s
14272/43812 (epoch 32.575) train_loss=147.93792725 time/batch=0.08s
14273/43812 (epoch 32.577) train_loss=134.18170166 time/batch=0.09s
14274/43812 (epoch 32.580) train_loss=68.58545685 time/batch=0.04s
14275/43812 (epoch 32.582) train_loss=161.15560913 time/batch=0.08s
14276/43812 (epoch 32.584) train_loss=159.45358276 time/batch=0.10s
14277/43812 (epoch 32.587) train_loss=165.64492798 time/batch=0.08s
14278/43812 (epoch 32.589) train_loss=123.75419617 time/batch=0.06s
14279/43812 (epoch 32.591) train_loss=231.76808167 time/batch=0.10s
14280/43812 (epoch 32.593) train_loss=100.14730835 time/batch=0.07s
14281/43812 (epoch 32.596) train_loss=245.41195679 time/batch=0.13s
14282/43812 (epoch 32.598) train_loss=279.70001221 time/batch=0.13s
14283/43812 (epoch 32.600) train_loss=139.75529480 time/batch=0.08s
14284/43812 (epoch 32.603) train_loss=149.13699341 time/batch=0.09s
14285/43812 (epoch 32.605) train_loss=149.62489319 time/batch=0.08s
14286/43812 (epoch 32.607) train_loss=327.19805908 time/batch=0.16s
14287/43812 (epoch 32.609) train_loss=93.71508789 time/batch=0.06s
14288/43812 (epoch 32.612) train_loss=25.63663483 time/batch=0.05s
14289/43812 (epoch 32.614) train_loss=95.42449951 time/batch=0.05s
14290/43812 (epoch 32.616) train_loss=202.66943359 time/batch=0.11s
14291/43812 (epoch 32.619) train_loss=209.13024902 time/batch=0.13s
14292/43812 (epoch 32.621) train_loss=18.78293037 time/batch=0.05s
14293/43812 (epoch 32.623) train_loss=275.35781860 time/batch=0.14s
14294/43812 (epoch 32.625) train_loss=118.92987061 time/batch=0.06s
14295/43812 (epoch 32.628) train_loss=132.97613525 time/batch=0.08s
14296/43812 (epoch 32.630) train_loss=230.72503662 time/batch=0.13s
14297/43812 (epoch 32.632) train_loss=195.42497253 time/batch=0.12s
14298/43812 (epoch 32.635) train_loss=93.88909149 time/batch=0.05s
14299/43812 (epoch 32.637) train_loss=251.07781982 time/batch=0.12s
Validating
    loss:	320.735386

14300/43812 (epoch 32.639) train_loss=154.46170044 time/batch=2.22s
14301/43812 (epoch 32.641) train_loss=187.49133301 time/batch=0.11s
14302/43812 (epoch 32.644) train_loss=200.32077026 time/batch=0.10s
14303/43812 (epoch 32.646) train_loss=8.02020073 time/batch=0.02s
14304/43812 (epoch 32.648) train_loss=266.00292969 time/batch=0.10s
14305/43812 (epoch 32.650) train_loss=143.88656616 time/batch=0.08s
14306/43812 (epoch 32.653) train_loss=327.33502197 time/batch=0.16s
14307/43812 (epoch 32.655) train_loss=161.96601868 time/batch=0.10s
14308/43812 (epoch 32.657) train_loss=130.33769226 time/batch=0.07s
14309/43812 (epoch 32.660) train_loss=181.18685913 time/batch=0.09s
14310/43812 (epoch 32.662) train_loss=179.32669067 time/batch=0.10s
14311/43812 (epoch 32.664) train_loss=135.83767700 time/batch=0.06s
14312/43812 (epoch 32.666) train_loss=138.22015381 time/batch=0.09s
14313/43812 (epoch 32.669) train_loss=124.78670502 time/batch=0.07s
14314/43812 (epoch 32.671) train_loss=103.46702576 time/batch=0.06s
14315/43812 (epoch 32.673) train_loss=274.37911987 time/batch=0.15s
14316/43812 (epoch 32.676) train_loss=164.73463440 time/batch=0.08s
14317/43812 (epoch 32.678) train_loss=114.78968811 time/batch=0.06s
14318/43812 (epoch 32.680) train_loss=221.99101257 time/batch=0.11s
14319/43812 (epoch 32.682) train_loss=139.61584473 time/batch=0.08s
14320/43812 (epoch 32.685) train_loss=133.52178955 time/batch=0.09s
14321/43812 (epoch 32.687) train_loss=101.23928833 time/batch=0.05s
14322/43812 (epoch 32.689) train_loss=251.51745605 time/batch=0.12s
14323/43812 (epoch 32.692) train_loss=275.22811890 time/batch=0.12s
14324/43812 (epoch 32.694) train_loss=224.00663757 time/batch=0.11s
14325/43812 (epoch 32.696) train_loss=117.75744629 time/batch=0.07s
14326/43812 (epoch 32.698) train_loss=175.64389038 time/batch=0.07s
14327/43812 (epoch 32.701) train_loss=134.62692261 time/batch=0.08s
14328/43812 (epoch 32.703) train_loss=181.80975342 time/batch=0.11s
14329/43812 (epoch 32.705) train_loss=130.29777527 time/batch=0.07s
14330/43812 (epoch 32.708) train_loss=195.03549194 time/batch=0.11s
14331/43812 (epoch 32.710) train_loss=122.84809875 time/batch=0.07s
14332/43812 (epoch 32.712) train_loss=143.02557373 time/batch=0.08s
14333/43812 (epoch 32.714) train_loss=155.25776672 time/batch=0.10s
14334/43812 (epoch 32.717) train_loss=251.28549194 time/batch=0.13s
14335/43812 (epoch 32.719) train_loss=140.49189758 time/batch=0.09s
14336/43812 (epoch 32.721) train_loss=355.41458130 time/batch=0.16s
14337/43812 (epoch 32.724) train_loss=212.53082275 time/batch=0.11s
14338/43812 (epoch 32.726) train_loss=156.55387878 time/batch=0.07s
14339/43812 (epoch 32.728) train_loss=146.59017944 time/batch=0.09s
14340/43812 (epoch 32.730) train_loss=283.19689941 time/batch=0.13s
14341/43812 (epoch 32.733) train_loss=144.78349304 time/batch=0.08s
14342/43812 (epoch 32.735) train_loss=110.72662354 time/batch=0.06s
14343/43812 (epoch 32.737) train_loss=80.74429321 time/batch=0.06s
14344/43812 (epoch 32.740) train_loss=152.56005859 time/batch=0.08s
14345/43812 (epoch 32.742) train_loss=129.91845703 time/batch=0.08s
14346/43812 (epoch 32.744) train_loss=160.03237915 time/batch=0.07s
14347/43812 (epoch 32.746) train_loss=152.09698486 time/batch=0.08s
14348/43812 (epoch 32.749) train_loss=208.49609375 time/batch=0.11s
14349/43812 (epoch 32.751) train_loss=151.62359619 time/batch=0.08s
14350/43812 (epoch 32.753) train_loss=243.65466309 time/batch=0.11s
14351/43812 (epoch 32.755) train_loss=162.86560059 time/batch=0.09s
14352/43812 (epoch 32.758) train_loss=107.75236511 time/batch=0.07s
14353/43812 (epoch 32.760) train_loss=193.46563721 time/batch=0.09s
14354/43812 (epoch 32.762) train_loss=171.48181152 time/batch=0.10s
14355/43812 (epoch 32.765) train_loss=174.19281006 time/batch=0.08s
14356/43812 (epoch 32.767) train_loss=236.61004639 time/batch=0.15s
14357/43812 (epoch 32.769) train_loss=132.88807678 time/batch=0.07s
14358/43812 (epoch 32.771) train_loss=180.94215393 time/batch=0.09s
14359/43812 (epoch 32.774) train_loss=150.51885986 time/batch=0.08s
14360/43812 (epoch 32.776) train_loss=136.69544983 time/batch=0.06s
14361/43812 (epoch 32.778) train_loss=242.19534302 time/batch=0.15s
14362/43812 (epoch 32.781) train_loss=224.79953003 time/batch=0.09s
14363/43812 (epoch 32.783) train_loss=193.02038574 time/batch=0.11s
14364/43812 (epoch 32.785) train_loss=253.24302673 time/batch=0.12s
14365/43812 (epoch 32.787) train_loss=208.66981506 time/batch=0.09s
14366/43812 (epoch 32.790) train_loss=192.19924927 time/batch=0.12s
14367/43812 (epoch 32.792) train_loss=222.52751160 time/batch=0.13s
14368/43812 (epoch 32.794) train_loss=163.91464233 time/batch=0.09s
14369/43812 (epoch 32.797) train_loss=160.80712891 time/batch=0.08s
14370/43812 (epoch 32.799) train_loss=233.59313965 time/batch=0.12s
14371/43812 (epoch 32.801) train_loss=204.11997986 time/batch=0.10s
14372/43812 (epoch 32.803) train_loss=151.14126587 time/batch=0.07s
14373/43812 (epoch 32.806) train_loss=176.35276794 time/batch=0.09s
14374/43812 (epoch 32.808) train_loss=116.47347260 time/batch=0.07s
14375/43812 (epoch 32.810) train_loss=172.12561035 time/batch=0.11s
14376/43812 (epoch 32.813) train_loss=89.79917908 time/batch=0.05s
14377/43812 (epoch 32.815) train_loss=142.87231445 time/batch=0.08s
14378/43812 (epoch 32.817) train_loss=179.77252197 time/batch=0.11s
14379/43812 (epoch 32.819) train_loss=155.32778931 time/batch=0.09s
14380/43812 (epoch 32.822) train_loss=182.02406311 time/batch=0.09s
14381/43812 (epoch 32.824) train_loss=165.03955078 time/batch=0.09s
14382/43812 (epoch 32.826) train_loss=149.22232056 time/batch=0.07s
14383/43812 (epoch 32.829) train_loss=119.25402832 time/batch=0.08s
14384/43812 (epoch 32.831) train_loss=206.89422607 time/batch=0.10s
14385/43812 (epoch 32.833) train_loss=271.37634277 time/batch=0.15s
14386/43812 (epoch 32.835) train_loss=138.99644470 time/batch=0.09s
14387/43812 (epoch 32.838) train_loss=155.63688660 time/batch=0.07s
14388/43812 (epoch 32.840) train_loss=149.85882568 time/batch=0.08s
14389/43812 (epoch 32.842) train_loss=209.84863281 time/batch=0.12s
14390/43812 (epoch 32.845) train_loss=148.48574829 time/batch=0.07s
14391/43812 (epoch 32.847) train_loss=152.16384888 time/batch=0.09s
14392/43812 (epoch 32.849) train_loss=154.52621460 time/batch=0.09s
14393/43812 (epoch 32.851) train_loss=180.54460144 time/batch=0.11s
14394/43812 (epoch 32.854) train_loss=204.58586121 time/batch=0.11s
14395/43812 (epoch 32.856) train_loss=100.20291138 time/batch=0.05s
14396/43812 (epoch 32.858) train_loss=205.16020203 time/batch=0.13s
14397/43812 (epoch 32.860) train_loss=178.70494080 time/batch=0.11s
14398/43812 (epoch 32.863) train_loss=176.28147888 time/batch=0.09s
14399/43812 (epoch 32.865) train_loss=18.01841164 time/batch=0.05s
Validating
    loss:	324.961950

14400/43812 (epoch 32.867) train_loss=192.61071777 time/batch=2.29s
14401/43812 (epoch 32.870) train_loss=168.73492432 time/batch=0.09s
14402/43812 (epoch 32.872) train_loss=96.25704193 time/batch=0.06s
14403/43812 (epoch 32.874) train_loss=163.21136475 time/batch=0.10s
14404/43812 (epoch 32.876) train_loss=257.30844116 time/batch=0.11s
14405/43812 (epoch 32.879) train_loss=141.63157654 time/batch=0.07s
14406/43812 (epoch 32.881) train_loss=202.93719482 time/batch=0.12s
14407/43812 (epoch 32.883) train_loss=122.73516846 time/batch=0.06s
14408/43812 (epoch 32.886) train_loss=239.12500000 time/batch=0.12s
14409/43812 (epoch 32.888) train_loss=79.90047455 time/batch=0.06s
14410/43812 (epoch 32.890) train_loss=145.76710510 time/batch=0.09s
14411/43812 (epoch 32.892) train_loss=199.68559265 time/batch=0.11s
14412/43812 (epoch 32.895) train_loss=8.81538105 time/batch=0.03s
14413/43812 (epoch 32.897) train_loss=85.44287109 time/batch=0.04s
14414/43812 (epoch 32.899) train_loss=118.25373840 time/batch=0.07s
14415/43812 (epoch 32.902) train_loss=232.28854370 time/batch=0.11s
14416/43812 (epoch 32.904) train_loss=119.36550140 time/batch=0.07s
14417/43812 (epoch 32.906) train_loss=157.14183044 time/batch=0.07s
14418/43812 (epoch 32.908) train_loss=110.04470062 time/batch=0.06s
14419/43812 (epoch 32.911) train_loss=205.25753784 time/batch=0.13s
14420/43812 (epoch 32.913) train_loss=136.27191162 time/batch=0.08s
14421/43812 (epoch 32.915) train_loss=222.73944092 time/batch=0.11s
14422/43812 (epoch 32.918) train_loss=159.76852417 time/batch=0.10s
14423/43812 (epoch 32.920) train_loss=98.24074554 time/batch=0.06s
14424/43812 (epoch 32.922) train_loss=151.17163086 time/batch=0.08s
14425/43812 (epoch 32.924) train_loss=214.19766235 time/batch=0.11s
14426/43812 (epoch 32.927) train_loss=120.33721161 time/batch=0.07s
14427/43812 (epoch 32.929) train_loss=230.76054382 time/batch=0.11s
14428/43812 (epoch 32.931) train_loss=129.69702148 time/batch=0.08s
14429/43812 (epoch 32.934) train_loss=173.09184265 time/batch=0.11s
14430/43812 (epoch 32.936) train_loss=131.89064026 time/batch=0.08s
14431/43812 (epoch 32.938) train_loss=183.73345947 time/batch=0.10s
14432/43812 (epoch 32.940) train_loss=175.65885925 time/batch=0.10s
14433/43812 (epoch 32.943) train_loss=84.88085938 time/batch=0.06s
14434/43812 (epoch 32.945) train_loss=87.47930145 time/batch=0.05s
