vocabulary size: 6084
n tunes: 3688
n train tunes: 3504.0
n validation tunes: 184.0
3107/13140 (epoch 7.094) train_loss=435.72222900 time/batch=0.13s
3108/13140 (epoch 7.096) train_loss=472.59014893 time/batch=0.13s
3109/13140 (epoch 7.098) train_loss=335.89465332 time/batch=0.10s
3110/13140 (epoch 7.100) train_loss=1300.89001465 time/batch=0.26s
3111/13140 (epoch 7.103) train_loss=436.17239380 time/batch=0.13s
3112/13140 (epoch 7.105) train_loss=3016.20703125 time/batch=0.55s
3113/13140 (epoch 7.107) train_loss=6717.76464844 time/batch=1.24s
3114/13140 (epoch 7.110) train_loss=283.96136475 time/batch=0.14s
3115/13140 (epoch 7.112) train_loss=460.07708740 time/batch=0.13s
3116/13140 (epoch 7.114) train_loss=583.55236816 time/batch=0.15s
3117/13140 (epoch 7.116) train_loss=200.06462097 time/batch=0.05s
3118/13140 (epoch 7.119) train_loss=212.67367554 time/batch=0.07s
3119/13140 (epoch 7.121) train_loss=1384.93041992 time/batch=0.26s
3120/13140 (epoch 7.123) train_loss=395.87573242 time/batch=0.13s
3121/13140 (epoch 7.126) train_loss=539.41430664 time/batch=0.15s
3122/13140 (epoch 7.128) train_loss=253.66120911 time/batch=0.07s
3123/13140 (epoch 7.130) train_loss=193.03224182 time/batch=0.06s
3124/13140 (epoch 7.132) train_loss=579.55670166 time/batch=0.16s
3125/13140 (epoch 7.135) train_loss=762.84277344 time/batch=0.26s
3126/13140 (epoch 7.137) train_loss=2062.65722656 time/batch=0.38s
3127/13140 (epoch 7.139) train_loss=811.64746094 time/batch=0.19s
3128/13140 (epoch 7.142) train_loss=227.13981628 time/batch=0.06s
3129/13140 (epoch 7.144) train_loss=483.44967651 time/batch=0.16s
3130/13140 (epoch 7.146) train_loss=1038.60473633 time/batch=0.22s
3131/13140 (epoch 7.148) train_loss=2796.66455078 time/batch=0.52s
3132/13140 (epoch 7.151) train_loss=534.81494141 time/batch=0.17s
3133/13140 (epoch 7.153) train_loss=142.76864624 time/batch=0.06s
3134/13140 (epoch 7.155) train_loss=1227.55126953 time/batch=0.23s
3135/13140 (epoch 7.158) train_loss=339.12231445 time/batch=0.10s
3136/13140 (epoch 7.160) train_loss=1206.03027344 time/batch=0.26s
3137/13140 (epoch 7.162) train_loss=1171.29602051 time/batch=0.26s
3138/13140 (epoch 7.164) train_loss=785.91015625 time/batch=0.19s
3139/13140 (epoch 7.167) train_loss=753.05377197 time/batch=0.17s
3140/13140 (epoch 7.169) train_loss=360.09118652 time/batch=0.12s
3141/13140 (epoch 7.171) train_loss=277.76983643 time/batch=0.07s
3142/13140 (epoch 7.174) train_loss=146.20660400 time/batch=0.04s
3143/13140 (epoch 7.176) train_loss=641.43872070 time/batch=0.17s
3144/13140 (epoch 7.178) train_loss=259.64254761 time/batch=0.08s
3145/13140 (epoch 7.180) train_loss=1260.40332031 time/batch=0.27s
3146/13140 (epoch 7.183) train_loss=206.70507812 time/batch=0.07s
3147/13140 (epoch 7.185) train_loss=874.61468506 time/batch=0.22s
3148/13140 (epoch 7.187) train_loss=340.31097412 time/batch=0.09s
3149/13140 (epoch 7.189) train_loss=1615.40454102 time/batch=0.32s
3150/13140 (epoch 7.192) train_loss=1751.60986328 time/batch=0.39s
3151/13140 (epoch 7.194) train_loss=372.07928467 time/batch=0.12s
3152/13140 (epoch 7.196) train_loss=1705.62670898 time/batch=0.34s
3153/13140 (epoch 7.199) train_loss=135.92176819 time/batch=0.06s
3154/13140 (epoch 7.201) train_loss=122.90441895 time/batch=0.03s
3155/13140 (epoch 7.203) train_loss=165.71627808 time/batch=0.05s
3156/13140 (epoch 7.205) train_loss=527.09411621 time/batch=0.15s
3157/13140 (epoch 7.208) train_loss=881.30767822 time/batch=0.22s
3158/13140 (epoch 7.210) train_loss=608.50512695 time/batch=0.16s
3159/13140 (epoch 7.212) train_loss=133.71997070 time/batch=0.04s
3160/13140 (epoch 7.215) train_loss=2376.32470703 time/batch=0.48s
3161/13140 (epoch 7.217) train_loss=1407.45532227 time/batch=0.23s
3162/13140 (epoch 7.219) train_loss=321.34735107 time/batch=0.12s
3163/13140 (epoch 7.221) train_loss=302.99920654 time/batch=0.08s
3164/13140 (epoch 7.224) train_loss=315.27874756 time/batch=0.11s
3165/13140 (epoch 7.226) train_loss=159.20130920 time/batch=0.04s
3166/13140 (epoch 7.228) train_loss=3719.67480469 time/batch=0.63s
3167/13140 (epoch 7.231) train_loss=390.77941895 time/batch=0.15s
3168/13140 (epoch 7.233) train_loss=3008.93823242 time/batch=1.24s
3169/13140 (epoch 7.235) train_loss=241.57705688 time/batch=0.12s
3170/13140 (epoch 7.237) train_loss=94.22480774 time/batch=0.03s
3171/13140 (epoch 7.240) train_loss=191.73913574 time/batch=0.06s
3172/13140 (epoch 7.242) train_loss=103.58206940 time/batch=0.02s
3173/13140 (epoch 7.244) train_loss=360.78973389 time/batch=0.10s
3174/13140 (epoch 7.247) train_loss=290.28250122 time/batch=0.10s
3175/13140 (epoch 7.249) train_loss=619.69323730 time/batch=0.17s
3176/13140 (epoch 7.251) train_loss=1675.32055664 time/batch=0.32s
3177/13140 (epoch 7.253) train_loss=121.63756561 time/batch=0.05s
3178/13140 (epoch 7.256) train_loss=1141.07934570 time/batch=0.25s
3179/13140 (epoch 7.258) train_loss=1803.20483398 time/batch=0.43s
3180/13140 (epoch 7.260) train_loss=606.76153564 time/batch=0.16s
3181/13140 (epoch 7.263) train_loss=606.84307861 time/batch=0.19s
3182/13140 (epoch 7.265) train_loss=312.40206909 time/batch=0.10s
3183/13140 (epoch 7.267) train_loss=135.09788513 time/batch=0.04s
3184/13140 (epoch 7.269) train_loss=179.58084106 time/batch=0.05s
3185/13140 (epoch 7.272) train_loss=175.83773804 time/batch=0.06s
3186/13140 (epoch 7.274) train_loss=179.91499329 time/batch=0.04s
3187/13140 (epoch 7.276) train_loss=115.30014801 time/batch=0.04s
3188/13140 (epoch 7.279) train_loss=309.74627686 time/batch=0.09s
3189/13140 (epoch 7.281) train_loss=217.57846069 time/batch=0.07s
3190/13140 (epoch 7.283) train_loss=186.97013855 time/batch=0.05s
3191/13140 (epoch 7.285) train_loss=947.72106934 time/batch=0.24s
3192/13140 (epoch 7.288) train_loss=222.44891357 time/batch=0.08s
3193/13140 (epoch 7.290) train_loss=243.84240723 time/batch=0.09s
3194/13140 (epoch 7.292) train_loss=233.91081238 time/batch=0.08s
3195/13140 (epoch 7.295) train_loss=129.87174988 time/batch=0.05s
3196/13140 (epoch 7.297) train_loss=174.32189941 time/batch=0.04s
3197/13140 (epoch 7.299) train_loss=319.07946777 time/batch=0.08s
3198/13140 (epoch 7.301) train_loss=1009.91552734 time/batch=0.23s
3199/13140 (epoch 7.304) train_loss=221.41815186 time/batch=0.08s
Validating
    loss:	520.838156

3200/13140 (epoch 7.306) train_loss=322.05990601 time/batch=2.42s
3201/13140 (epoch 7.308) train_loss=518.47021484 time/batch=0.12s
3202/13140 (epoch 7.311) train_loss=234.25271606 time/batch=0.09s
3203/13140 (epoch 7.313) train_loss=609.90954590 time/batch=0.18s
3204/13140 (epoch 7.315) train_loss=344.11743164 time/batch=0.13s
3205/13140 (epoch 7.317) train_loss=300.28509521 time/batch=0.10s
3206/13140 (epoch 7.320) train_loss=491.44281006 time/batch=0.12s
3207/13140 (epoch 7.322) train_loss=115.68482208 time/batch=0.05s
3208/13140 (epoch 7.324) train_loss=1401.29711914 time/batch=0.42s
3209/13140 (epoch 7.326) train_loss=313.82638550 time/batch=0.12s
3210/13140 (epoch 7.329) train_loss=314.98461914 time/batch=0.09s
3211/13140 (epoch 7.331) train_loss=313.11181641 time/batch=0.12s
3212/13140 (epoch 7.333) train_loss=304.55548096 time/batch=0.08s
3213/13140 (epoch 7.336) train_loss=180.92291260 time/batch=0.05s
3214/13140 (epoch 7.338) train_loss=211.55776978 time/batch=0.08s
3215/13140 (epoch 7.340) train_loss=431.03942871 time/batch=0.14s
3216/13140 (epoch 7.342) train_loss=206.89500427 time/batch=0.08s
3217/13140 (epoch 7.345) train_loss=202.91519165 time/batch=0.06s
3218/13140 (epoch 7.347) train_loss=163.44238281 time/batch=0.05s
3219/13140 (epoch 7.349) train_loss=147.36465454 time/batch=0.06s
3220/13140 (epoch 7.352) train_loss=141.05595398 time/batch=0.04s
3221/13140 (epoch 7.354) train_loss=156.58743286 time/batch=0.05s
3222/13140 (epoch 7.356) train_loss=151.05953979 time/batch=0.05s
3223/13140 (epoch 7.358) train_loss=119.46482086 time/batch=0.03s
3224/13140 (epoch 7.361) train_loss=178.93621826 time/batch=0.06s
3225/13140 (epoch 7.363) train_loss=103.12393188 time/batch=0.03s
3226/13140 (epoch 7.365) train_loss=7077.92187500 time/batch=1.61s
3227/13140 (epoch 7.368) train_loss=184.92263794 time/batch=0.13s
3228/13140 (epoch 7.370) train_loss=1329.61132812 time/batch=0.22s
3229/13140 (epoch 7.372) train_loss=118.34294128 time/batch=0.05s
3230/13140 (epoch 7.374) train_loss=146.29605103 time/batch=0.04s
3231/13140 (epoch 7.377) train_loss=320.54205322 time/batch=0.11s
3232/13140 (epoch 7.379) train_loss=105.27255249 time/batch=0.03s
3233/13140 (epoch 7.381) train_loss=449.96893311 time/batch=0.10s
3234/13140 (epoch 7.384) train_loss=206.03323364 time/batch=0.07s
3235/13140 (epoch 7.386) train_loss=195.69914246 time/batch=0.07s
3236/13140 (epoch 7.388) train_loss=372.26220703 time/batch=0.09s
3237/13140 (epoch 7.390) train_loss=319.53784180 time/batch=0.10s
3238/13140 (epoch 7.393) train_loss=231.68307495 time/batch=0.08s
3239/13140 (epoch 7.395) train_loss=464.30914307 time/batch=0.12s
3240/13140 (epoch 7.397) train_loss=146.18872070 time/batch=0.05s
3241/13140 (epoch 7.400) train_loss=382.18179321 time/batch=0.11s
3242/13140 (epoch 7.402) train_loss=245.42013550 time/batch=0.07s
3243/13140 (epoch 7.404) train_loss=429.04199219 time/batch=0.11s
3244/13140 (epoch 7.406) train_loss=155.08166504 time/batch=0.06s
3245/13140 (epoch 7.409) train_loss=270.66265869 time/batch=0.08s
3246/13140 (epoch 7.411) train_loss=178.06890869 time/batch=0.07s
3247/13140 (epoch 7.413) train_loss=303.76354980 time/batch=0.07s
3248/13140 (epoch 7.416) train_loss=217.66294861 time/batch=0.07s
3249/13140 (epoch 7.418) train_loss=196.17758179 time/batch=0.05s
3250/13140 (epoch 7.420) train_loss=165.85443115 time/batch=0.06s
3251/13140 (epoch 7.422) train_loss=341.69689941 time/batch=0.10s
3252/13140 (epoch 7.425) train_loss=241.87265015 time/batch=0.07s
3253/13140 (epoch 7.427) train_loss=157.84497070 time/batch=0.06s
3254/13140 (epoch 7.429) train_loss=626.72503662 time/batch=0.22s
3255/13140 (epoch 7.432) train_loss=325.79974365 time/batch=0.10s
3256/13140 (epoch 7.434) train_loss=249.04714966 time/batch=0.09s
3257/13140 (epoch 7.436) train_loss=359.53546143 time/batch=0.12s
3258/13140 (epoch 7.438) train_loss=133.92384338 time/batch=0.06s
3259/13140 (epoch 7.441) train_loss=299.27172852 time/batch=0.09s
3260/13140 (epoch 7.443) train_loss=243.60182190 time/batch=0.09s
3261/13140 (epoch 7.445) train_loss=256.54559326 time/batch=0.10s
3262/13140 (epoch 7.447) train_loss=149.00086975 time/batch=0.05s
3263/13140 (epoch 7.450) train_loss=237.72512817 time/batch=0.07s
3264/13140 (epoch 7.452) train_loss=399.34985352 time/batch=0.11s
3265/13140 (epoch 7.454) train_loss=159.75396729 time/batch=0.06s
3266/13140 (epoch 7.457) train_loss=514.65283203 time/batch=0.13s
3267/13140 (epoch 7.459) train_loss=281.03631592 time/batch=0.07s
3268/13140 (epoch 7.461) train_loss=300.16253662 time/batch=0.11s
3269/13140 (epoch 7.463) train_loss=271.86315918 time/batch=0.09s
3270/13140 (epoch 7.466) train_loss=174.10910034 time/batch=0.05s
3271/13140 (epoch 7.468) train_loss=475.72286987 time/batch=0.14s
3272/13140 (epoch 7.470) train_loss=141.45010376 time/batch=0.05s
3273/13140 (epoch 7.473) train_loss=394.28302002 time/batch=0.07s
3274/13140 (epoch 7.475) train_loss=131.44601440 time/batch=0.06s
3275/13140 (epoch 7.477) train_loss=586.62573242 time/batch=0.12s
3276/13140 (epoch 7.479) train_loss=259.85998535 time/batch=0.09s
3277/13140 (epoch 7.482) train_loss=144.12873840 time/batch=0.04s
3278/13140 (epoch 7.484) train_loss=187.58517456 time/batch=0.06s
3279/13140 (epoch 7.486) train_loss=191.09936523 time/batch=0.05s
3280/13140 (epoch 7.489) train_loss=345.84210205 time/batch=0.11s
3281/13140 (epoch 7.491) train_loss=392.70855713 time/batch=0.11s
3282/13140 (epoch 7.493) train_loss=263.62606812 time/batch=0.10s
3283/13140 (epoch 7.495) train_loss=329.72769165 time/batch=0.11s
3284/13140 (epoch 7.498) train_loss=147.39437866 time/batch=0.05s
3285/13140 (epoch 7.500) train_loss=287.63867188 time/batch=0.10s
3286/13140 (epoch 7.502) train_loss=220.45832825 time/batch=0.06s
3287/13140 (epoch 7.505) train_loss=146.48075867 time/batch=0.05s
3288/13140 (epoch 7.507) train_loss=144.83882141 time/batch=0.05s
3289/13140 (epoch 7.509) train_loss=394.42153931 time/batch=0.12s
3290/13140 (epoch 7.511) train_loss=130.72998047 time/batch=0.06s
3291/13140 (epoch 7.514) train_loss=167.00735474 time/batch=0.04s
3292/13140 (epoch 7.516) train_loss=218.23815918 time/batch=0.08s
3293/13140 (epoch 7.518) train_loss=224.97314453 time/batch=0.08s
3294/13140 (epoch 7.521) train_loss=328.01776123 time/batch=0.09s
3295/13140 (epoch 7.523) train_loss=203.72879028 time/batch=0.07s
3296/13140 (epoch 7.525) train_loss=285.03546143 time/batch=0.10s
3297/13140 (epoch 7.527) train_loss=340.08862305 time/batch=0.12s
3298/13140 (epoch 7.530) train_loss=258.53747559 time/batch=0.09s
3299/13140 (epoch 7.532) train_loss=143.92831421 time/batch=0.05s
Validating
    loss:	514.472991

3300/13140 (epoch 7.534) train_loss=147.78364563 time/batch=2.15s
3301/13140 (epoch 7.537) train_loss=166.54281616 time/batch=0.06s
3302/13140 (epoch 7.539) train_loss=298.74356079 time/batch=0.08s
3303/13140 (epoch 7.541) train_loss=417.01593018 time/batch=0.12s
3304/13140 (epoch 7.543) train_loss=120.66967010 time/batch=0.05s
3305/13140 (epoch 7.546) train_loss=299.44854736 time/batch=0.09s
3306/13140 (epoch 7.548) train_loss=184.05879211 time/batch=0.07s
3307/13140 (epoch 7.550) train_loss=174.11799622 time/batch=0.05s
3308/13140 (epoch 7.553) train_loss=122.46466064 time/batch=0.05s
3309/13140 (epoch 7.555) train_loss=181.09294128 time/batch=0.05s
3310/13140 (epoch 7.557) train_loss=271.07061768 time/batch=0.09s
3311/13140 (epoch 7.559) train_loss=193.57545471 time/batch=0.06s
3312/13140 (epoch 7.562) train_loss=198.27224731 time/batch=0.07s
3313/13140 (epoch 7.564) train_loss=209.92346191 time/batch=0.07s
3314/13140 (epoch 7.566) train_loss=212.76083374 time/batch=0.07s
3315/13140 (epoch 7.568) train_loss=260.10742188 time/batch=0.07s
3316/13140 (epoch 7.571) train_loss=274.58471680 time/batch=0.10s
3317/13140 (epoch 7.573) train_loss=210.82479858 time/batch=0.07s
3318/13140 (epoch 7.575) train_loss=302.34014893 time/batch=0.09s
3319/13140 (epoch 7.578) train_loss=178.91069031 time/batch=0.05s
3320/13140 (epoch 7.580) train_loss=142.37516785 time/batch=0.04s
3321/13140 (epoch 7.582) train_loss=149.15988159 time/batch=0.03s
3322/13140 (epoch 7.584) train_loss=190.80838013 time/batch=0.06s
3323/13140 (epoch 7.587) train_loss=274.48294067 time/batch=0.09s
3324/13140 (epoch 7.589) train_loss=246.21717834 time/batch=0.10s
3325/13140 (epoch 7.591) train_loss=178.14202881 time/batch=0.06s
3326/13140 (epoch 7.594) train_loss=132.51336670 time/batch=0.04s
3327/13140 (epoch 7.596) train_loss=220.58255005 time/batch=0.08s
3328/13140 (epoch 7.598) train_loss=453.23806763 time/batch=0.13s
3329/13140 (epoch 7.600) train_loss=362.01336670 time/batch=0.12s
3330/13140 (epoch 7.603) train_loss=152.44244385 time/batch=0.06s
3331/13140 (epoch 7.605) train_loss=203.71444702 time/batch=0.07s
3332/13140 (epoch 7.607) train_loss=197.86244202 time/batch=0.07s
3333/13140 (epoch 7.610) train_loss=155.70750427 time/batch=0.05s
3334/13140 (epoch 7.612) train_loss=376.11169434 time/batch=0.10s
3335/13140 (epoch 7.614) train_loss=236.42800903 time/batch=0.08s
3336/13140 (epoch 7.616) train_loss=175.81066895 time/batch=0.06s
3337/13140 (epoch 7.619) train_loss=298.94564819 time/batch=0.08s
3338/13140 (epoch 7.621) train_loss=135.99771118 time/batch=0.05s
3339/13140 (epoch 7.623) train_loss=199.70755005 time/batch=0.06s
3340/13140 (epoch 7.626) train_loss=249.86013794 time/batch=0.10s
3341/13140 (epoch 7.628) train_loss=195.54745483 time/batch=0.08s
3342/13140 (epoch 7.630) train_loss=200.08279419 time/batch=0.05s
3343/13140 (epoch 7.632) train_loss=173.30075073 time/batch=0.06s
3344/13140 (epoch 7.635) train_loss=144.11422729 time/batch=0.05s
3345/13140 (epoch 7.637) train_loss=396.12652588 time/batch=0.11s
3346/13140 (epoch 7.639) train_loss=212.12756348 time/batch=0.07s
3347/13140 (epoch 7.642) train_loss=257.53457642 time/batch=0.07s
3348/13140 (epoch 7.644) train_loss=177.08930969 time/batch=0.07s
3349/13140 (epoch 7.646) train_loss=189.89721680 time/batch=0.05s
3350/13140 (epoch 7.648) train_loss=165.04827881 time/batch=0.06s
3351/13140 (epoch 7.651) train_loss=314.71688843 time/batch=0.10s
3352/13140 (epoch 7.653) train_loss=218.95967102 time/batch=0.07s
3353/13140 (epoch 7.655) train_loss=257.18710327 time/batch=0.09s
3354/13140 (epoch 7.658) train_loss=302.62609863 time/batch=0.08s
3355/13140 (epoch 7.660) train_loss=246.37171936 time/batch=0.07s
3356/13140 (epoch 7.662) train_loss=223.54025269 time/batch=0.08s
3357/13140 (epoch 7.664) train_loss=188.26698303 time/batch=0.06s
3358/13140 (epoch 7.667) train_loss=304.20410156 time/batch=0.11s
3359/13140 (epoch 7.669) train_loss=219.59796143 time/batch=0.06s
3360/13140 (epoch 7.671) train_loss=176.44129944 time/batch=0.05s
3361/13140 (epoch 7.674) train_loss=176.98527527 time/batch=0.06s
3362/13140 (epoch 7.676) train_loss=323.47558594 time/batch=0.11s
3363/13140 (epoch 7.678) train_loss=163.55929565 time/batch=0.05s
3364/13140 (epoch 7.680) train_loss=179.49868774 time/batch=0.06s
3365/13140 (epoch 7.683) train_loss=179.51927185 time/batch=0.06s
3366/13140 (epoch 7.685) train_loss=371.07189941 time/batch=0.11s
3367/13140 (epoch 7.687) train_loss=140.82421875 time/batch=0.06s
3368/13140 (epoch 7.689) train_loss=190.42245483 time/batch=0.06s
3369/13140 (epoch 7.692) train_loss=132.08665466 time/batch=0.05s
3370/13140 (epoch 7.694) train_loss=254.02221680 time/batch=0.09s
3371/13140 (epoch 7.696) train_loss=392.05426025 time/batch=0.13s
3372/13140 (epoch 7.699) train_loss=334.80795288 time/batch=0.10s
3373/13140 (epoch 7.701) train_loss=244.23425293 time/batch=0.07s
3374/13140 (epoch 7.703) train_loss=248.12519836 time/batch=0.09s
3375/13140 (epoch 7.705) train_loss=196.55468750 time/batch=0.06s
3376/13140 (epoch 7.708) train_loss=230.48300171 time/batch=0.08s
3377/13140 (epoch 7.710) train_loss=352.68518066 time/batch=0.12s
3378/13140 (epoch 7.712) train_loss=243.65788269 time/batch=0.07s
3379/13140 (epoch 7.715) train_loss=238.44839478 time/batch=0.07s
3380/13140 (epoch 7.717) train_loss=182.09997559 time/batch=0.05s
3381/13140 (epoch 7.719) train_loss=291.83770752 time/batch=0.09s
3382/13140 (epoch 7.721) train_loss=313.39572144 time/batch=0.09s
3383/13140 (epoch 7.724) train_loss=395.19003296 time/batch=0.08s
3384/13140 (epoch 7.726) train_loss=219.11865234 time/batch=0.08s
3385/13140 (epoch 7.728) train_loss=246.96437073 time/batch=0.07s
3386/13140 (epoch 7.731) train_loss=335.01452637 time/batch=0.10s
3387/13140 (epoch 7.733) train_loss=107.83490753 time/batch=0.04s
3388/13140 (epoch 7.735) train_loss=249.28860474 time/batch=0.08s
3389/13140 (epoch 7.737) train_loss=233.02204895 time/batch=0.08s
3390/13140 (epoch 7.740) train_loss=285.49526978 time/batch=0.08s
3391/13140 (epoch 7.742) train_loss=130.16314697 time/batch=0.05s
3392/13140 (epoch 7.744) train_loss=203.37875366 time/batch=0.05s
3393/13140 (epoch 7.747) train_loss=156.92228699 time/batch=0.05s
3394/13140 (epoch 7.749) train_loss=233.33551025 time/batch=0.06s
3395/13140 (epoch 7.751) train_loss=254.16819763 time/batch=0.09s
3396/13140 (epoch 7.753) train_loss=132.48013306 time/batch=0.05s
3397/13140 (epoch 7.756) train_loss=229.28083801 time/batch=0.07s
3398/13140 (epoch 7.758) train_loss=147.71649170 time/batch=0.05s
3399/13140 (epoch 7.760) train_loss=208.57092285 time/batch=0.06s
Validating
