vocabulary size: 5958
n tunes: 3688
n train tunes: 3504.0
n validation tunes: 184.0

3600/43800 (epoch 8.219) train_loss=426.67248535 time/batch=2.75s
3601/43800 (epoch 8.221) train_loss=5081.40966797 time/batch=1.32s
3602/43800 (epoch 8.224) train_loss=497.21163940 time/batch=0.19s
3603/43800 (epoch 8.226) train_loss=311.02114868 time/batch=0.14s
3604/43800 (epoch 8.228) train_loss=156.66902161 time/batch=0.05s
3605/43800 (epoch 8.231) train_loss=594.90673828 time/batch=0.18s
3606/43800 (epoch 8.233) train_loss=157.50158691 time/batch=0.07s
3607/43800 (epoch 8.235) train_loss=258.77001953 time/batch=0.14s
3608/43800 (epoch 8.237) train_loss=233.02017212 time/batch=0.09s
3609/43800 (epoch 8.240) train_loss=247.24836731 time/batch=0.09s
3610/43800 (epoch 8.242) train_loss=9.53766537 time/batch=0.02s
3611/43800 (epoch 8.244) train_loss=910.67999268 time/batch=0.23s
3612/43800 (epoch 8.247) train_loss=155.85295105 time/batch=0.06s
3613/43800 (epoch 8.249) train_loss=363.14453125 time/batch=0.12s
3614/43800 (epoch 8.251) train_loss=356.91592407 time/batch=0.13s
3615/43800 (epoch 8.253) train_loss=183.32324219 time/batch=0.06s
3616/43800 (epoch 8.256) train_loss=638.66174316 time/batch=0.16s
3617/43800 (epoch 8.258) train_loss=243.62626648 time/batch=0.10s
3618/43800 (epoch 8.260) train_loss=429.47497559 time/batch=0.13s
3619/43800 (epoch 8.263) train_loss=1123.01831055 time/batch=0.24s
3620/43800 (epoch 8.265) train_loss=309.44522095 time/batch=0.11s
3621/43800 (epoch 8.267) train_loss=1158.48400879 time/batch=0.29s
3622/43800 (epoch 8.269) train_loss=213.81158447 time/batch=0.09s
3623/43800 (epoch 8.272) train_loss=382.27108765 time/batch=0.13s
3624/43800 (epoch 8.274) train_loss=315.81579590 time/batch=0.11s
3625/43800 (epoch 8.276) train_loss=213.55850220 time/batch=0.09s
3626/43800 (epoch 8.279) train_loss=266.39971924 time/batch=0.11s
3627/43800 (epoch 8.281) train_loss=252.66897583 time/batch=0.09s
3628/43800 (epoch 8.283) train_loss=249.98536682 time/batch=0.10s
3629/43800 (epoch 8.285) train_loss=308.65783691 time/batch=0.11s
3630/43800 (epoch 8.288) train_loss=318.89434814 time/batch=0.13s
3631/43800 (epoch 8.290) train_loss=772.95318604 time/batch=0.21s
3632/43800 (epoch 8.292) train_loss=183.79486084 time/batch=0.08s
3633/43800 (epoch 8.295) train_loss=257.82958984 time/batch=0.09s
3634/43800 (epoch 8.297) train_loss=338.24279785 time/batch=0.14s
3635/43800 (epoch 8.299) train_loss=175.23635864 time/batch=0.06s
3636/43800 (epoch 8.301) train_loss=300.22637939 time/batch=0.11s
3637/43800 (epoch 8.304) train_loss=194.94583130 time/batch=0.07s
3638/43800 (epoch 8.306) train_loss=219.99362183 time/batch=0.07s
3639/43800 (epoch 8.308) train_loss=199.72030640 time/batch=0.06s
3640/43800 (epoch 8.311) train_loss=190.80732727 time/batch=0.07s
3641/43800 (epoch 8.313) train_loss=421.57049561 time/batch=0.15s
3642/43800 (epoch 8.315) train_loss=285.08209229 time/batch=0.12s
3643/43800 (epoch 8.317) train_loss=510.12844849 time/batch=0.20s
3644/43800 (epoch 8.320) train_loss=166.49906921 time/batch=0.07s
3645/43800 (epoch 8.322) train_loss=396.03665161 time/batch=0.12s
3646/43800 (epoch 8.324) train_loss=304.36242676 time/batch=0.11s
3647/43800 (epoch 8.326) train_loss=345.22308350 time/batch=0.13s
3648/43800 (epoch 8.329) train_loss=1099.73107910 time/batch=0.29s
3649/43800 (epoch 8.331) train_loss=480.03933716 time/batch=0.16s
3650/43800 (epoch 8.333) train_loss=174.90051270 time/batch=0.05s
3651/43800 (epoch 8.336) train_loss=304.68121338 time/batch=0.11s
3652/43800 (epoch 8.338) train_loss=131.90664673 time/batch=0.05s
3653/43800 (epoch 8.340) train_loss=949.08416748 time/batch=0.22s
3654/43800 (epoch 8.342) train_loss=245.09231567 time/batch=0.08s
3655/43800 (epoch 8.345) train_loss=183.45698547 time/batch=0.08s
3656/43800 (epoch 8.347) train_loss=258.67596436 time/batch=0.10s
3657/43800 (epoch 8.349) train_loss=131.24734497 time/batch=0.04s
3658/43800 (epoch 8.352) train_loss=166.98648071 time/batch=0.06s
3659/43800 (epoch 8.354) train_loss=334.97509766 time/batch=0.11s
3660/43800 (epoch 8.356) train_loss=372.51342773 time/batch=0.13s
3661/43800 (epoch 8.358) train_loss=197.49023438 time/batch=0.06s
3662/43800 (epoch 8.361) train_loss=363.90701294 time/batch=0.14s
3663/43800 (epoch 8.363) train_loss=135.98420715 time/batch=0.06s
3664/43800 (epoch 8.365) train_loss=140.88504028 time/batch=0.04s
3665/43800 (epoch 8.368) train_loss=182.59474182 time/batch=0.07s
3666/43800 (epoch 8.370) train_loss=248.34609985 time/batch=0.11s
3667/43800 (epoch 8.372) train_loss=803.17926025 time/batch=0.24s
3668/43800 (epoch 8.374) train_loss=198.55720520 time/batch=0.07s
3669/43800 (epoch 8.377) train_loss=1063.00756836 time/batch=0.24s
3670/43800 (epoch 8.379) train_loss=240.88906860 time/batch=0.10s
3671/43800 (epoch 8.381) train_loss=359.57470703 time/batch=0.11s
3672/43800 (epoch 8.384) train_loss=204.50427246 time/batch=0.08s
3673/43800 (epoch 8.386) train_loss=138.35899353 time/batch=0.05s
3674/43800 (epoch 8.388) train_loss=686.64910889 time/batch=0.22s
3675/43800 (epoch 8.390) train_loss=343.01690674 time/batch=0.13s
3676/43800 (epoch 8.393) train_loss=273.42236328 time/batch=0.11s
3677/43800 (epoch 8.395) train_loss=168.83291626 time/batch=0.05s
3678/43800 (epoch 8.397) train_loss=270.94049072 time/batch=0.12s
3679/43800 (epoch 8.400) train_loss=234.12210083 time/batch=0.09s
3680/43800 (epoch 8.402) train_loss=420.87866211 time/batch=0.12s
3681/43800 (epoch 8.404) train_loss=136.18182373 time/batch=0.06s
3682/43800 (epoch 8.406) train_loss=248.50927734 time/batch=0.09s
3683/43800 (epoch 8.409) train_loss=246.23332214 time/batch=0.10s
3684/43800 (epoch 8.411) train_loss=279.23547363 time/batch=0.10s
3685/43800 (epoch 8.413) train_loss=161.03500366 time/batch=0.07s
3686/43800 (epoch 8.416) train_loss=204.17184448 time/batch=0.08s
3687/43800 (epoch 8.418) train_loss=84.38854980 time/batch=0.05s
3688/43800 (epoch 8.420) train_loss=420.97164917 time/batch=0.13s
3689/43800 (epoch 8.422) train_loss=175.53105164 time/batch=0.06s
3690/43800 (epoch 8.425) train_loss=191.71041870 time/batch=0.08s
3691/43800 (epoch 8.427) train_loss=200.39212036 time/batch=0.06s
3692/43800 (epoch 8.429) train_loss=198.92086792 time/batch=0.06s
3693/43800 (epoch 8.432) train_loss=242.93588257 time/batch=0.10s
3694/43800 (epoch 8.434) train_loss=235.83207703 time/batch=0.12s
3695/43800 (epoch 8.436) train_loss=119.52392578 time/batch=0.06s
3696/43800 (epoch 8.438) train_loss=185.89654541 time/batch=0.07s
3697/43800 (epoch 8.441) train_loss=313.36578369 time/batch=0.10s
3698/43800 (epoch 8.443) train_loss=193.33892822 time/batch=0.08s
3699/43800 (epoch 8.445) train_loss=295.75070190 time/batch=0.09s
Validating
    loss:	509.985044

3700/43800 (epoch 8.447) train_loss=327.28680420 time/batch=2.44s
3701/43800 (epoch 8.450) train_loss=131.65026855 time/batch=0.05s
3702/43800 (epoch 8.452) train_loss=128.03955078 time/batch=0.06s
3703/43800 (epoch 8.454) train_loss=351.71392822 time/batch=0.08s
3704/43800 (epoch 8.457) train_loss=130.82267761 time/batch=0.06s
3705/43800 (epoch 8.459) train_loss=140.04444885 time/batch=0.04s
3706/43800 (epoch 8.461) train_loss=453.76959229 time/batch=0.15s
3707/43800 (epoch 8.463) train_loss=166.80920410 time/batch=0.06s
3708/43800 (epoch 8.466) train_loss=196.26657104 time/batch=0.07s
3709/43800 (epoch 8.468) train_loss=213.96615601 time/batch=0.09s
3710/43800 (epoch 8.470) train_loss=237.34841919 time/batch=0.10s
3711/43800 (epoch 8.473) train_loss=338.36535645 time/batch=0.11s
3712/43800 (epoch 8.475) train_loss=265.38720703 time/batch=0.09s
3713/43800 (epoch 8.477) train_loss=150.08598328 time/batch=0.05s
3714/43800 (epoch 8.479) train_loss=208.19223022 time/batch=0.07s
3715/43800 (epoch 8.482) train_loss=245.99288940 time/batch=0.09s
3716/43800 (epoch 8.484) train_loss=160.51422119 time/batch=0.05s
3717/43800 (epoch 8.486) train_loss=288.92501831 time/batch=0.12s
3718/43800 (epoch 8.489) train_loss=341.69723511 time/batch=0.12s
3719/43800 (epoch 8.491) train_loss=255.32473755 time/batch=0.09s
3720/43800 (epoch 8.493) train_loss=132.24209595 time/batch=0.06s
3721/43800 (epoch 8.495) train_loss=158.50656128 time/batch=0.05s
3722/43800 (epoch 8.498) train_loss=276.30978394 time/batch=0.10s
3723/43800 (epoch 8.500) train_loss=299.44934082 time/batch=0.10s
3724/43800 (epoch 8.502) train_loss=193.03366089 time/batch=0.07s
3725/43800 (epoch 8.505) train_loss=167.06974792 time/batch=0.08s
3726/43800 (epoch 8.507) train_loss=468.25042725 time/batch=0.15s
3727/43800 (epoch 8.509) train_loss=175.44552612 time/batch=0.05s
3728/43800 (epoch 8.511) train_loss=199.29132080 time/batch=0.07s
3729/43800 (epoch 8.514) train_loss=266.21929932 time/batch=0.09s
3730/43800 (epoch 8.516) train_loss=212.87997437 time/batch=0.09s
3731/43800 (epoch 8.518) train_loss=130.25839233 time/batch=0.05s
3732/43800 (epoch 8.521) train_loss=277.92800903 time/batch=0.09s
3733/43800 (epoch 8.523) train_loss=318.61285400 time/batch=0.10s
3734/43800 (epoch 8.525) train_loss=256.57360840 time/batch=0.08s
3735/43800 (epoch 8.527) train_loss=366.79489136 time/batch=0.10s
3736/43800 (epoch 8.530) train_loss=173.74363708 time/batch=0.06s
3737/43800 (epoch 8.532) train_loss=326.36535645 time/batch=0.08s
3738/43800 (epoch 8.534) train_loss=148.66467285 time/batch=0.06s
3739/43800 (epoch 8.537) train_loss=237.95974731 time/batch=0.07s
3740/43800 (epoch 8.539) train_loss=211.49447632 time/batch=0.07s
3741/43800 (epoch 8.541) train_loss=235.08746338 time/batch=0.08s
3742/43800 (epoch 8.543) train_loss=237.31756592 time/batch=0.08s
3743/43800 (epoch 8.546) train_loss=195.86260986 time/batch=0.07s
3744/43800 (epoch 8.548) train_loss=198.67675781 time/batch=0.08s
3745/43800 (epoch 8.550) train_loss=228.97271729 time/batch=0.08s
3746/43800 (epoch 8.553) train_loss=225.17982483 time/batch=0.09s
3747/43800 (epoch 8.555) train_loss=302.12512207 time/batch=0.09s
3748/43800 (epoch 8.557) train_loss=194.19586182 time/batch=0.08s
3749/43800 (epoch 8.559) train_loss=139.73597717 time/batch=0.05s
3750/43800 (epoch 8.562) train_loss=280.76211548 time/batch=0.09s
3751/43800 (epoch 8.564) train_loss=267.69149780 time/batch=0.10s
3752/43800 (epoch 8.566) train_loss=160.94830322 time/batch=0.07s
3753/43800 (epoch 8.568) train_loss=261.38146973 time/batch=0.09s
3754/43800 (epoch 8.571) train_loss=151.34774780 time/batch=0.06s
3755/43800 (epoch 8.573) train_loss=312.87353516 time/batch=0.11s
3756/43800 (epoch 8.575) train_loss=144.98065186 time/batch=0.06s
3757/43800 (epoch 8.578) train_loss=163.07305908 time/batch=0.06s
3758/43800 (epoch 8.580) train_loss=121.47984314 time/batch=0.05s
3759/43800 (epoch 8.582) train_loss=324.00137329 time/batch=0.11s
3760/43800 (epoch 8.584) train_loss=227.41351318 time/batch=0.08s
3761/43800 (epoch 8.587) train_loss=278.63574219 time/batch=0.09s
3762/43800 (epoch 8.589) train_loss=492.93975830 time/batch=0.13s
3763/43800 (epoch 8.591) train_loss=131.62170410 time/batch=0.05s
3764/43800 (epoch 8.594) train_loss=243.43508911 time/batch=0.09s
3765/43800 (epoch 8.596) train_loss=282.21234131 time/batch=0.09s
3766/43800 (epoch 8.598) train_loss=191.84252930 time/batch=0.07s
3767/43800 (epoch 8.600) train_loss=137.83705139 time/batch=0.05s
3768/43800 (epoch 8.603) train_loss=240.40850830 time/batch=0.09s
3769/43800 (epoch 8.605) train_loss=133.16532898 time/batch=0.06s
3770/43800 (epoch 8.607) train_loss=184.19999695 time/batch=0.05s
3771/43800 (epoch 8.610) train_loss=228.51980591 time/batch=0.08s
3772/43800 (epoch 8.612) train_loss=200.78912354 time/batch=0.09s
3773/43800 (epoch 8.614) train_loss=171.59982300 time/batch=0.07s
3774/43800 (epoch 8.616) train_loss=218.72775269 time/batch=0.06s
3775/43800 (epoch 8.619) train_loss=212.63693237 time/batch=0.09s
3776/43800 (epoch 8.621) train_loss=154.83377075 time/batch=0.06s
3777/43800 (epoch 8.623) train_loss=171.24490356 time/batch=0.05s
3778/43800 (epoch 8.626) train_loss=229.61273193 time/batch=0.11s
3779/43800 (epoch 8.628) train_loss=255.72842407 time/batch=0.11s
3780/43800 (epoch 8.630) train_loss=188.28468323 time/batch=0.07s
3781/43800 (epoch 8.632) train_loss=199.35560608 time/batch=0.06s
3782/43800 (epoch 8.635) train_loss=128.31111145 time/batch=0.06s
3783/43800 (epoch 8.637) train_loss=106.81416321 time/batch=0.04s
3784/43800 (epoch 8.639) train_loss=320.54815674 time/batch=0.09s
3785/43800 (epoch 8.642) train_loss=175.63935852 time/batch=0.07s
3786/43800 (epoch 8.644) train_loss=109.97961426 time/batch=0.05s
3787/43800 (epoch 8.646) train_loss=144.11172485 time/batch=0.05s
3788/43800 (epoch 8.648) train_loss=234.40060425 time/batch=0.08s
3789/43800 (epoch 8.651) train_loss=219.22357178 time/batch=0.08s
3790/43800 (epoch 8.653) train_loss=176.85383606 time/batch=0.06s
3791/43800 (epoch 8.655) train_loss=208.21534729 time/batch=0.08s
3792/43800 (epoch 8.658) train_loss=184.14498901 time/batch=0.08s
3793/43800 (epoch 8.660) train_loss=189.14059448 time/batch=0.05s
3794/43800 (epoch 8.662) train_loss=313.68820190 time/batch=0.11s
3795/43800 (epoch 8.664) train_loss=181.29826355 time/batch=0.06s
3796/43800 (epoch 8.667) train_loss=150.76799011 time/batch=0.05s
3797/43800 (epoch 8.669) train_loss=247.99649048 time/batch=0.08s
3798/43800 (epoch 8.671) train_loss=300.76861572 time/batch=0.10s
3799/43800 (epoch 8.674) train_loss=259.33135986 time/batch=0.08s
Validating
    loss:	533.246107

3800/43800 (epoch 8.676) train_loss=245.73916626 time/batch=2.43s
3801/43800 (epoch 8.678) train_loss=209.97279358 time/batch=0.07s
3802/43800 (epoch 8.680) train_loss=130.43226624 time/batch=0.05s
3803/43800 (epoch 8.683) train_loss=221.75100708 time/batch=0.09s
3804/43800 (epoch 8.685) train_loss=365.62393188 time/batch=0.12s
3805/43800 (epoch 8.687) train_loss=267.80804443 time/batch=0.09s
3806/43800 (epoch 8.689) train_loss=160.00776672 time/batch=0.07s
3807/43800 (epoch 8.692) train_loss=173.46388245 time/batch=0.07s
3808/43800 (epoch 8.694) train_loss=169.38256836 time/batch=0.07s
3809/43800 (epoch 8.696) train_loss=196.46044922 time/batch=0.08s
3810/43800 (epoch 8.699) train_loss=250.32162476 time/batch=0.08s
3811/43800 (epoch 8.701) train_loss=124.39729309 time/batch=0.05s
3812/43800 (epoch 8.703) train_loss=188.40109253 time/batch=0.07s
3813/43800 (epoch 8.705) train_loss=158.48248291 time/batch=0.05s
3814/43800 (epoch 8.708) train_loss=264.04003906 time/batch=0.08s
3815/43800 (epoch 8.710) train_loss=170.62017822 time/batch=0.08s
3816/43800 (epoch 8.712) train_loss=217.15899658 time/batch=0.09s
3817/43800 (epoch 8.715) train_loss=296.24792480 time/batch=0.11s
3818/43800 (epoch 8.717) train_loss=202.52926636 time/batch=0.08s
3819/43800 (epoch 8.719) train_loss=287.76315308 time/batch=0.12s
3820/43800 (epoch 8.721) train_loss=113.11953735 time/batch=0.06s
3821/43800 (epoch 8.724) train_loss=124.03369904 time/batch=0.04s
3822/43800 (epoch 8.726) train_loss=176.19802856 time/batch=0.07s
3823/43800 (epoch 8.728) train_loss=207.67819214 time/batch=0.08s
3824/43800 (epoch 8.731) train_loss=148.40618896 time/batch=0.07s
3825/43800 (epoch 8.733) train_loss=146.59524536 time/batch=0.05s
3826/43800 (epoch 8.735) train_loss=180.65261841 time/batch=0.07s
3827/43800 (epoch 8.737) train_loss=203.79461670 time/batch=0.07s
3828/43800 (epoch 8.740) train_loss=272.72338867 time/batch=0.08s
3829/43800 (epoch 8.742) train_loss=219.51168823 time/batch=0.07s
3830/43800 (epoch 8.744) train_loss=113.71811676 time/batch=0.06s
3831/43800 (epoch 8.747) train_loss=235.60723877 time/batch=0.08s
3832/43800 (epoch 8.749) train_loss=206.04508972 time/batch=0.08s
3833/43800 (epoch 8.751) train_loss=302.89093018 time/batch=0.09s
3834/43800 (epoch 8.753) train_loss=222.90625000 time/batch=0.09s
3835/43800 (epoch 8.756) train_loss=297.11700439 time/batch=0.10s
3836/43800 (epoch 8.758) train_loss=129.25265503 time/batch=0.06s
3837/43800 (epoch 8.760) train_loss=223.29338074 time/batch=0.06s
3838/43800 (epoch 8.763) train_loss=183.70964050 time/batch=0.07s
3839/43800 (epoch 8.765) train_loss=167.72172546 time/batch=0.07s
3840/43800 (epoch 8.767) train_loss=228.78630066 time/batch=0.08s
3841/43800 (epoch 8.769) train_loss=201.84460449 time/batch=0.08s
3842/43800 (epoch 8.772) train_loss=109.59005737 time/batch=0.05s
3843/43800 (epoch 8.774) train_loss=212.75250244 time/batch=0.06s
3844/43800 (epoch 8.776) train_loss=221.84716797 time/batch=0.09s
3845/43800 (epoch 8.779) train_loss=138.97616577 time/batch=0.05s
3846/43800 (epoch 8.781) train_loss=188.43225098 time/batch=0.08s
3847/43800 (epoch 8.783) train_loss=235.76409912 time/batch=0.09s
3848/43800 (epoch 8.785) train_loss=118.51068115 time/batch=0.05s
3849/43800 (epoch 8.788) train_loss=212.91571045 time/batch=0.07s
3850/43800 (epoch 8.790) train_loss=275.07781982 time/batch=0.09s
3851/43800 (epoch 8.792) train_loss=151.62593079 time/batch=0.06s
3852/43800 (epoch 8.795) train_loss=204.01173401 time/batch=0.07s
3853/43800 (epoch 8.797) train_loss=323.76849365 time/batch=0.10s
3854/43800 (epoch 8.799) train_loss=230.77081299 time/batch=0.07s
3855/43800 (epoch 8.801) train_loss=236.54220581 time/batch=0.07s
3856/43800 (epoch 8.804) train_loss=253.52528381 time/batch=0.09s
3857/43800 (epoch 8.806) train_loss=204.14236450 time/batch=0.06s
3858/43800 (epoch 8.808) train_loss=215.82482910 time/batch=0.07s
3859/43800 (epoch 8.811) train_loss=220.26809692 time/batch=0.08s
3860/43800 (epoch 8.813) train_loss=172.29086304 time/batch=0.07s
3861/43800 (epoch 8.815) train_loss=214.27239990 time/batch=0.07s
3862/43800 (epoch 8.817) train_loss=253.30101013 time/batch=0.09s
3863/43800 (epoch 8.820) train_loss=136.23463440 time/batch=0.05s
3864/43800 (epoch 8.822) train_loss=169.39302063 time/batch=0.05s
3865/43800 (epoch 8.824) train_loss=254.65776062 time/batch=0.10s
3866/43800 (epoch 8.826) train_loss=263.00146484 time/batch=0.10s
3867/43800 (epoch 8.829) train_loss=107.78627777 time/batch=0.04s
3868/43800 (epoch 8.831) train_loss=209.06915283 time/batch=0.08s
3869/43800 (epoch 8.833) train_loss=204.76823425 time/batch=0.07s
3870/43800 (epoch 8.836) train_loss=228.12094116 time/batch=0.09s
3871/43800 (epoch 8.838) train_loss=214.87365723 time/batch=0.08s
3872/43800 (epoch 8.840) train_loss=210.20214844 time/batch=0.09s
3873/43800 (epoch 8.842) train_loss=258.16558838 time/batch=0.09s
3874/43800 (epoch 8.845) train_loss=234.54959106 time/batch=0.08s
3875/43800 (epoch 8.847) train_loss=267.81817627 time/batch=0.10s
3876/43800 (epoch 8.849) train_loss=170.74772644 time/batch=0.06s
3877/43800 (epoch 8.852) train_loss=233.44537354 time/batch=0.11s
3878/43800 (epoch 8.854) train_loss=206.41069031 time/batch=0.08s
3879/43800 (epoch 8.856) train_loss=91.89002228 time/batch=0.05s
3880/43800 (epoch 8.858) train_loss=195.28674316 time/batch=0.06s
3881/43800 (epoch 8.861) train_loss=279.20352173 time/batch=0.08s
3882/43800 (epoch 8.863) train_loss=268.74871826 time/batch=0.12s
3883/43800 (epoch 8.865) train_loss=275.50570679 time/batch=0.10s
3884/43800 (epoch 8.868) train_loss=188.11456299 time/batch=0.09s
3885/43800 (epoch 8.870) train_loss=201.80142212 time/batch=0.08s
3886/43800 (epoch 8.872) train_loss=10.73211479 time/batch=0.02s
3887/43800 (epoch 8.874) train_loss=181.97775269 time/batch=0.05s
3888/43800 (epoch 8.877) train_loss=322.95831299 time/batch=0.08s
3889/43800 (epoch 8.879) train_loss=202.77853394 time/batch=0.07s
3890/43800 (epoch 8.881) train_loss=290.37207031 time/batch=0.12s
3891/43800 (epoch 8.884) train_loss=142.60560608 time/batch=0.05s
3892/43800 (epoch 8.886) train_loss=209.91682434 time/batch=0.08s
3893/43800 (epoch 8.888) train_loss=170.24267578 time/batch=0.08s
3894/43800 (epoch 8.890) train_loss=222.31190491 time/batch=0.09s
